Porto,Pais_Nome,CO_PAIS,Sentido,CO_ANO,VL_FOB,KG
Rio de Janeiro,Outros,90,IMP,2023,174,1
Rio de Janeiro,Outros,93,EXP,2023,65261,298
Rio de Janeiro,Outros,93,EXP,2024,67897,654
Rio de Janeiro,Outros,93,IMP,2023,247,4
Rio de Janeiro,Outros,93,IMP,2024,28,0
Rio de Janeiro,Outros,97,EXP,2023,1032673,10295
Rio de Janeiro,Outros,97,EXP,2024,2986984,13062
Rio de Janeiro,Outros,97,IMP,2023,12375,136
Rio de Janeiro,Outros,97,IMP,2024,11252,149
Rio de Janeiro,Outros,98,EXP,2023,89,0
Rio de Janeiro,Outros,98,EXP,2024,5,0
Rio de Janeiro,Outros,98,IMP,2023,75809,560
Rio de Janeiro,Outros,98,IMP,2024,498147,12453
Rio de Janeiro,Outros,101,EXP,2024,7451,10
Rio de Janeiro,Outros,105,IMP,2023,463667,3798
Rio de Janeiro,Outros,105,IMP,2024,446533,3365
Rio de Janeiro,Outros,108,EXP,2023,30111,81
Rio de Janeiro,Outros,108,EXP,2024,18472,90
Rio de Janeiro,Outros,108,IMP,2024,8945,28
Rio de Janeiro,Outros,111,EXP,2023,4747,7
Rio de Janeiro,Outros,111,EXP,2024,4110,170
Rio de Janeiro,Outros,111,IMP,2023,711759,4206
Rio de Janeiro,Outros,111,IMP,2024,670940,4348
Rio de Janeiro,Outros,119,IMP,2024,2414,9
Rio de Janeiro,Outros,127,EXP,2023,14789,824
Rio de Janeiro,Outros,127,EXP,2024,10511,421
Rio de Janeiro,Outros,137,EXP,2023,17759,59
Rio de Janeiro,Outros,137,IMP,2023,30680,3
Rio de Janeiro,Outros,137,IMP,2024,38360,4
Rio de Janeiro,Outros,141,EXP,2023,1391,6
Rio de Janeiro,Outros,141,IMP,2023,8747,8
Rio de Janeiro,Outros,141,IMP,2024,5730,16
Rio de Janeiro,Outros,145,EXP,2023,3729826,9333
Rio de Janeiro,Outros,145,EXP,2024,648417,1318
Rio de Janeiro,Outros,145,IMP,2023,69473,100
Rio de Janeiro,Outros,145,IMP,2024,119681,175
Rio de Janeiro,Outros,153,EXP,2023,587161,1646
Rio de Janeiro,Outros,153,EXP,2024,829693,2018
Rio de Janeiro,Outros,153,IMP,2023,2491,126
Rio de Janeiro,Outros,154,EXP,2023,1585138,4210
Rio de Janeiro,Outros,154,EXP,2024,1218594,1903
Rio de Janeiro,Outros,154,IMP,2023,164,4
Rio de Janeiro,Outros,163,EXP,2023,44790,753
Rio de Janeiro,Outros,163,EXP,2024,807337,31093
Rio de Janeiro,Outros,163,IMP,2023,1349,5
Rio de Janeiro,Outros,173,IMP,2023,34691,50
Rio de Janeiro,Outros,173,IMP,2024,52743,75
Rio de Janeiro,Outros,177,EXP,2023,2680,11
Rio de Janeiro,Outros,177,EXP,2024,7631,6
Rio de Janeiro,Outros,177,IMP,2023,1625,2
Rio de Janeiro,Outros,193,EXP,2023,176853,1531
Rio de Janeiro,Outros,193,EXP,2024,311630,15295
Rio de Janeiro,Outros,193,IMP,2023,832,2
Rio de Janeiro,Outros,193,IMP,2024,10367,20
Rio de Janeiro,Outros,195,EXP,2023,2813,19
Rio de Janeiro,Outros,195,EXP,2024,300,7
Rio de Janeiro,Outros,195,IMP,2023,4590106,10288
Rio de Janeiro,Outros,195,IMP,2024,609509,5926
Rio de Janeiro,Outros,198,EXP,2023,159902,1366
Rio de Janeiro,Outros,198,EXP,2024,201273,5843
Rio de Janeiro,Outros,199,EXP,2023,64000,140
Rio de Janeiro,Outros,199,EXP,2024,271,34
Rio de Janeiro,Outros,199,IMP,2023,3330,4
Rio de Janeiro,Outros,200,EXP,2023,29120,393
Rio de Janeiro,Outros,200,EXP,2024,22345,34
Rio de Janeiro,Outros,200,IMP,2023,141484,448
Rio de Janeiro,Outros,200,IMP,2024,278001,306
Rio de Janeiro,Outros,229,EXP,2023,734848,1580
Rio de Janeiro,Outros,235,EXP,2023,512,2
Rio de Janeiro,Outros,235,EXP,2024,3840,10
Rio de Janeiro,Outros,235,IMP,2023,2400,6
Rio de Janeiro,Outros,240,EXP,2023,188803,9964
Rio de Janeiro,Outros,240,EXP,2024,415448,7937
Rio de Janeiro,Outros,240,IMP,2023,227832,2598
Rio de Janeiro,Outros,240,IMP,2024,180287,1940
Rio de Janeiro,Outros,243,EXP,2023,573,106
Rio de Janeiro,Outros,246,EXP,2023,29975,349
Rio de Janeiro,Outros,246,EXP,2024,3800,110
Rio de Janeiro,Outros,246,IMP,2023,1070658,9819
Rio de Janeiro,Outros,246,IMP,2024,288647,2740
Rio de Janeiro,Outros,247,EXP,2023,116,2
Rio de Janeiro,Outros,247,EXP,2024,1166,100
Rio de Janeiro,Outros,247,IMP,2023,674784,13012
Rio de Janeiro,Outros,247,IMP,2024,962779,25444
Rio de Janeiro,Outros,251,EXP,2023,30437,157
Rio de Janeiro,Outros,251,EXP,2024,24398,140
Rio de Janeiro,Outros,251,IMP,2023,2487210,9452
Rio de Janeiro,Outros,251,IMP,2024,1471151,8647
Rio de Janeiro,Outros,253,EXP,2024,45122,221
Rio de Janeiro,Outros,253,IMP,2024,82,0
Rio de Janeiro,Outros,255,EXP,2023,1352,3
Rio de Janeiro,Outros,271,EXP,2023,63043,1786
Rio de Janeiro,Outros,271,EXP,2024,56477,1118
Rio de Janeiro,Outros,271,IMP,2023,7080621,51506
Rio de Janeiro,Outros,271,IMP,2024,12597364,68022
Rio de Janeiro,Outros,281,EXP,2023,305972,898
Rio de Janeiro,Outros,281,EXP,2024,45442,53
Rio de Janeiro,Outros,281,IMP,2023,5960,35
Rio de Janeiro,Outros,285,EXP,2023,23916,98
Rio de Janeiro,Outros,289,EXP,2023,44229,308
Rio de Janeiro,Outros,289,EXP,2024,25127,41
Rio de Janeiro,Outros,291,EXP,2023,329341,4257
Rio de Janeiro,Outros,291,EXP,2024,4868,111
Rio de Janeiro,Outros,291,IMP,2023,162814,1454
Rio de Janeiro,Outros,291,IMP,2024,12400,82
Rio de Janeiro,Outros,293,EXP,2023,195,1
Rio de Janeiro,Outros,293,IMP,2024,76,7
Rio de Janeiro,Outros,301,EXP,2023,896619,6705
Rio de Janeiro,Outros,301,EXP,2024,367573,3129
Rio de Janeiro,Outros,301,IMP,2023,1031160,718
Rio de Janeiro,Outros,301,IMP,2024,1050279,4394
Rio de Janeiro,Outros,305,IMP,2023,23,1
Rio de Janeiro,Outros,309,EXP,2023,243301,16546
Rio de Janeiro,Outros,309,EXP,2024,69740,7813
Rio de Janeiro,Outros,313,EXP,2023,582,3
Rio de Janeiro,Outros,317,EXP,2023,1434175,21146
Rio de Janeiro,Outros,317,EXP,2024,853610,13497
Rio de Janeiro,Outros,317,IMP,2023,137196,505
Rio de Janeiro,Outros,317,IMP,2024,177534,695
Rio de Janeiro,Outros,321,EXP,2023,166,1
Rio de Janeiro,Outros,325,EXP,2024,10654,50
Rio de Janeiro,Outros,329,EXP,2023,38348,157
Rio de Janeiro,Outros,329,EXP,2024,114944,247
Rio de Janeiro,Outros,331,EXP,2023,124,5
Rio de Janeiro,Outros,331,EXP,2024,9410,118
Rio de Janeiro,Outros,334,EXP,2023,20988,50
Rio de Janeiro,Outros,334,EXP,2024,141568,306
Rio de Janeiro,Outros,334,IMP,2024,141,0
Rio de Janeiro,Outros,337,EXP,2023,1406270,9153
Rio de Janeiro,Outros,337,EXP,2024,1088823,4127
Rio de Janeiro,Outros,337,IMP,2023,2809,0
Rio de Janeiro,Outros,337,IMP,2024,15921,201
Rio de Janeiro,Outros,341,EXP,2023,62255,1768
Rio de Janeiro,Outros,341,EXP,2024,153473,1368
Rio de Janeiro,Outros,341,IMP,2023,125665,601
Rio de Janeiro,Outros,341,IMP,2024,120309,509
Rio de Janeiro,Outros,345,EXP,2023,226836,1864
Rio de Janeiro,Outros,345,EXP,2024,251826,2488
Rio de Janeiro,Outros,345,IMP,2023,23274,2656
Rio de Janeiro,Outros,345,IMP,2024,16953,1760
Rio de Janeiro,Outros,357,EXP,2024,2466,28
Rio de Janeiro,Outros,365,EXP,2023,24688413,55853
Rio de Janeiro,Outros,365,EXP,2024,366054,5693
Rio de Janeiro,Outros,365,IMP,2023,11997025,99062
Rio de Janeiro,Outros,365,IMP,2024,19302140,203633
Rio de Janeiro,Outros,369,EXP,2023,95251,227
Rio de Janeiro,Outros,369,EXP,2024,42726,344
Rio de Janeiro,Outros,369,IMP,2023,16,0
Rio de Janeiro,Outros,372,EXP,2023,373312,1307
Rio de Janeiro,Outros,372,EXP,2024,271193,691
Rio de Janeiro,Outros,372,IMP,2023,10852,125
Rio de Janeiro,Outros,372,IMP,2024,5704,2
Rio de Janeiro,Outros,379,EXP,2023,466464,56
Rio de Janeiro,Outros,379,EXP,2024,1265045,350
Rio de Janeiro,Outros,379,IMP,2023,544,0
Rio de Janeiro,Outros,379,IMP,2024,1793,8
Rio de Janeiro,Outros,391,EXP,2023,8703,3
Rio de Janeiro,Outros,391,EXP,2024,15,5
Rio de Janeiro,Outros,391,IMP,2023,406,2
Rio de Janeiro,Outros,403,EXP,2023,1510274,14523
Rio de Janeiro,Outros,403,EXP,2024,10139,205
Rio de Janeiro,Outros,403,IMP,2023,1499,0
Rio de Janeiro,Outros,403,IMP,2024,595,4
Rio de Janeiro,Outros,420,IMP,2023,4935,5
Rio de Janeiro,Outros,427,EXP,2023,1386,12
Rio de Janeiro,Outros,427,EXP,2024,60,83
Rio de Janeiro,Outros,427,IMP,2023,105599,1068
Rio de Janeiro,Outros,427,IMP,2024,141589,1801
Rio de Janeiro,Outros,431,EXP,2023,122981,424
Rio de Janeiro,Outros,431,EXP,2024,63226,341
Rio de Janeiro,Outros,434,EXP,2024,383712,824
Rio de Janeiro,Outros,438,EXP,2024,45133,813
Rio de Janeiro,Outros,440,IMP,2023,101604,495
Rio de Janeiro,Outros,440,IMP,2024,181114,597
Rio de Janeiro,Outros,442,EXP,2023,161849,1900
Rio de Janeiro,Outros,442,EXP,2024,30037,1561
Rio de Janeiro,Outros,442,IMP,2023,296848,778
Rio de Janeiro,Outros,442,IMP,2024,451217,2093
Rio de Janeiro,Outros,445,EXP,2023,821,2
Rio de Janeiro,Outros,445,EXP,2024,964224,2816
Rio de Janeiro,Outros,445,IMP,2023,146666,180
Rio de Janeiro,Outros,445,IMP,2024,63988,469
Rio de Janeiro,Outros,447,EXP,2023,467,2
Rio de Janeiro,Outros,449,EXP,2024,3850,63
Rio de Janeiro,Outros,449,IMP,2023,43502,353
Rio de Janeiro,Outros,449,IMP,2024,95923,978
Rio de Janeiro,Outros,450,EXP,2023,12279,831
Rio de Janeiro,Outros,450,EXP,2024,6524,475
Rio de Janeiro,Outros,450,IMP,2023,133133,1018
Rio de Janeiro,Outros,450,IMP,2024,179767,1428
Rio de Janeiro,Outros,461,EXP,2023,2919,51
Rio de Janeiro,Outros,461,EXP,2024,7616,14
Rio de Janeiro,Outros,464,EXP,2023,1699584,3655
Rio de Janeiro,Outros,467,EXP,2023,23967,75
Rio de Janeiro,Outros,467,EXP,2024,3245,21
Rio de Janeiro,Outros,467,IMP,2023,24788,280
Rio de Janeiro,Outros,467,IMP,2024,74072,478
Rio de Janeiro,Outros,474,EXP,2023,93537,884
Rio de Janeiro,Outros,474,EXP,2024,1276511,6253
Rio de Janeiro,Outros,474,IMP,2023,4424457,2894
Rio de Janeiro,Outros,474,IMP,2024,3376987,6407
Rio de Janeiro,Outros,476,IMP,2024,295,17
Rio de Janeiro,Outros,477,EXP,2023,316210,17755
Rio de Janeiro,Outros,477,EXP,2024,207091,12660
Rio de Janeiro,Outros,485,EXP,2023,3203,15
Rio de Janeiro,Outros,485,EXP,2024,94791,303
Rio de Janeiro,Outros,488,EXP,2023,390817,4440
Rio de Janeiro,Outros,488,EXP,2024,9818095,30487
Rio de Janeiro,Outros,494,IMP,2023,18432,212
Rio de Janeiro,Outros,494,IMP,2024,16248,306
Rio de Janeiro,Outros,495,EXP,2023,366,3
Rio de Janeiro,Outros,495,IMP,2023,136557,452
Rio de Janeiro,Outros,495,IMP,2024,113619,256
Rio de Janeiro,Outros,497,EXP,2023,16355,433
Rio de Janeiro,Outros,497,EXP,2024,34902,748
Rio de Janeiro,Outros,497,IMP,2023,5779,1
Rio de Janeiro,Outros,497,IMP,2024,214,0
Rio de Janeiro,Outros,498,EXP,2023,8994,200
Rio de Janeiro,Outros,498,EXP,2024,102,2
Rio de Janeiro,Outros,498,IMP,2023,59,1
Rio de Janeiro,Outros,498,IMP,2024,18,0
Rio de Janeiro,Outros,499,IMP,2023,234,6
Rio de Janeiro,Outros,499,IMP,2024,755,21
Rio de Janeiro,Outros,501,EXP,2023,128,2
Rio de Janeiro,Outros,501,IMP,2023,29,5
Rio de Janeiro,Outros,505,EXP,2023,123687,3175
Rio de Janeiro,Outros,505,EXP,2024,103303,3006
Rio de Janeiro,Outros,507,EXP,2023,158656,1712
Rio de Janeiro,Outros,507,EXP,2024,650452,3953
Rio de Janeiro,Outros,507,IMP,2024,12,1
Rio de Janeiro,Outros,508,EXP,2024,271,1
Rio de Janeiro,Outros,508,IMP,2024,7279,7
Rio de Janeiro,Outros,517,EXP,2023,18181,1742
Rio de Janeiro,Outros,517,EXP,2024,6269,563
Rio de Janeiro,Outros,521,EXP,2023,112989,1538
Rio de Janeiro,Outros,521,EXP,2024,78884,359
Rio de Janeiro,Outros,521,IMP,2023,13363,1204
Rio de Janeiro,Outros,521,IMP,2024,10833,662
Rio de Janeiro,Outros,528,EXP,2023,4575256,11712
Rio de Janeiro,Outros,528,EXP,2024,5879661,14875
Rio de Janeiro,Outros,528,IMP,2023,9073,2646
Rio de Janeiro,Outros,528,IMP,2024,5614,5026
Rio de Janeiro,Outros,538,EXP,2023,2706860,19115
Rio de Janeiro,Outros,538,EXP,2024,8227856,30040
Rio de Janeiro,Outros,538,IMP,2023,78810035,249232
Rio de Janeiro,Outros,538,IMP,2024,96222187,270805
Rio de Janeiro,Outros,542,IMP,2023,11623,6
Rio de Janeiro,Outros,542,IMP,2024,36241,210
Rio de Janeiro,Outros,548,EXP,2023,501909,1206
Rio de Janeiro,Outros,548,EXP,2024,34803,562
Rio de Janeiro,Outros,548,IMP,2023,1882416,3313
Rio de Janeiro,Outros,548,IMP,2024,940124,1337
Rio de Janeiro,Outros,556,EXP,2023,136369,1353
Rio de Janeiro,Outros,556,EXP,2024,207602,2353
Rio de Janeiro,Outros,576,EXP,2023,41642,3747
Rio de Janeiro,Outros,576,EXP,2024,14527,159
Rio de Janeiro,Outros,576,IMP,2023,394037,19649
Rio de Janeiro,Outros,576,IMP,2024,405912,21594
Rio de Janeiro,Outros,578,EXP,2023,14486,245
Rio de Janeiro,Outros,578,EXP,2024,5898,104
Rio de Janeiro,Outros,578,IMP,2023,1009,20
Rio de Janeiro,Outros,580,EXP,2023,6465987,218711
Rio de Janeiro,Outros,580,EXP,2024,10620479,194612
Rio de Janeiro,Outros,580,IMP,2023,688849,3496
Rio de Janeiro,Outros,580,IMP,2024,75459,259
Rio de Janeiro,Outros,586,EXP,2023,2238345,27028
Rio de Janeiro,Outros,586,EXP,2024,4047172,35599
Rio de Janeiro,Outros,586,IMP,2023,9215,180
Rio de Janeiro,Outros,586,IMP,2024,32957,359
Rio de Janeiro,Outros,599,EXP,2023,106644,157
Rio de Janeiro,Outros,599,EXP,2024,49870,215
Rio de Janeiro,Outros,599,IMP,2023,323,28
Rio de Janeiro,Outros,599,IMP,2024,1685,23
Rio de Janeiro,Outros,623,EXP,2023,136008,12846
Rio de Janeiro,Outros,623,EXP,2024,168589,12105
Rio de Janeiro,Outros,623,IMP,2023,7441,1303
Rio de Janeiro,Outros,623,IMP,2024,6461,1042
Rio de Janeiro,Outros,625,EXP,2023,6069,7
Rio de Janeiro,Outros,625,IMP,2023,114,6
Rio de Janeiro,Outros,640,EXP,2024,22528,49
Rio de Janeiro,Outros,647,EXP,2023,2555277,12583
Rio de Janeiro,Outros,647,EXP,2024,1828498,70157
Rio de Janeiro,Outros,647,IMP,2023,634586,3925
Rio de Janeiro,Outros,647,IMP,2024,479597,3417
Rio de Janeiro,Outros,660,EXP,2023,6665,533
Rio de Janeiro,Outros,660,EXP,2024,3986,388
Rio de Janeiro,Outros,665,EXP,2023,1319,19
Rio de Janeiro,Outros,665,EXP,2024,8934,40
Rio de Janeiro,Outros,670,EXP,2023,888970,1338
Rio de Janeiro,Outros,670,EXP,2024,924784,1434
Rio de Janeiro,Outros,670,IMP,2023,6893256,19649
Rio de Janeiro,Outros,670,IMP,2024,8779768,58685
Rio de Janeiro,Outros,675,EXP,2023,1038,1
Rio de Janeiro,Outros,675,EXP,2024,34923,92
Rio de Janeiro,Outros,676,EXP,2023,3911559,17270
Rio de Janeiro,Outros,676,EXP,2024,4120294,19680
Rio de Janeiro,Outros,676,IMP,2023,30237626,2611
Rio de Janeiro,Outros,676,IMP,2024,24706023,4748
Rio de Janeiro,Outros,687,EXP,2023,189532,1422
Rio de Janeiro,Outros,687,EXP,2024,224881,1637
Rio de Janeiro,Outros,687,IMP,2023,386,1
Rio de Janeiro,Outros,687,IMP,2024,1367,3
Rio de Janeiro,Outros,693,EXP,2024,7522,25
Rio de Janeiro,Outros,695,EXP,2023,640,2
Rio de Janeiro,Outros,697,EXP,2023,1400,48
Rio de Janeiro,Outros,698,EXP,2023,4699,25
Rio de Janeiro,Outros,698,EXP,2024,14884,54
Rio de Janeiro,Outros,699,EXP,2023,17940,96
Rio de Janeiro,Outros,699,EXP,2024,23830,146
Rio de Janeiro,Outros,705,EXP,2023,512,2
Rio de Janeiro,Outros,715,EXP,2023,12005,157
Rio de Janeiro,Outros,715,EXP,2024,20745,450
Rio de Janeiro,Outros,720,EXP,2023,3949,32
Rio de Janeiro,Outros,720,EXP,2024,12152,156
Rio de Janeiro,Outros,728,EXP,2023,286980,31882
Rio de Janeiro,Outros,728,EXP,2024,760275,171881
Rio de Janeiro,Outros,728,IMP,2024,31,6
Rio de Janeiro,Outros,731,EXP,2023,21202,158
Rio de Janeiro,Outros,731,EXP,2024,15052,47
Rio de Janeiro,Outros,731,IMP,2023,12900,68
Rio de Janeiro,Outros,735,EXP,2023,206080,443
Rio de Janeiro,Outros,735,EXP,2024,105,1
Rio de Janeiro,Outros,735,IMP,2024,4427,68
Rio de Janeiro,Outros,737,EXP,2023,1123,55
Rio de Janeiro,Outros,737,EXP,2024,14349,1193
Rio de Janeiro,Outros,737,IMP,2023,41534,396
Rio de Janeiro,Outros,737,IMP,2024,49633,221
Rio de Janeiro,Outros,744,EXP,2023,6153,66
Rio de Janeiro,Outros,744,EXP,2024,116,1
Rio de Janeiro,Outros,748,IMP,2023,716,55
Rio de Janeiro,Outros,748,IMP,2024,1018,72
Rio de Janeiro,Outros,750,EXP,2023,61302,324
Rio de Janeiro,Outros,750,EXP,2024,41343,219
Rio de Janeiro,Outros,750,IMP,2023,74025,1126
Rio de Janeiro,Outros,750,IMP,2024,55118,951
Rio de Janeiro,Outros,754,IMP,2023,10973,200
Rio de Janeiro,Outros,754,IMP,2024,9115,9
Rio de Janeiro,Outros,759,EXP,2023,17199,100
Rio de Janeiro,Outros,759,EXP,2024,13680,110
Rio de Janeiro,Outros,770,EXP,2023,426646,6453
Rio de Janeiro,Outros,770,EXP,2024,173736,1846
Rio de Janeiro,Outros,780,EXP,2023,46080,1363
Rio de Janeiro,Outros,780,EXP,2024,15586,1973
Rio de Janeiro,Outros,780,IMP,2023,2827,25
Rio de Janeiro,Outros,781,EXP,2023,1844,0
Rio de Janeiro,Outros,781,EXP,2024,116,0
Rio de Janeiro,Outros,788,EXP,2023,3366656,4248
Rio de Janeiro,Outros,788,EXP,2024,2560000,5500
Rio de Janeiro,Outros,788,IMP,2024,648,3
Rio de Janeiro,Outros,800,EXP,2023,163840,355
Rio de Janeiro,Outros,800,EXP,2024,267904,577
Rio de Janeiro,Outros,815,EXP,2023,372506,5673
Rio de Janeiro,Outros,815,EXP,2024,264634,3288
Rio de Janeiro,Outros,815,IMP,2023,30676,784
Rio de Janeiro,Outros,815,IMP,2024,31681,346
Rio de Janeiro,Outros,820,EXP,2023,413259,2360
Rio de Janeiro,Outros,820,EXP,2024,168135,1293
Rio de Janeiro,Outros,820,IMP,2023,2410546,2566
Rio de Janeiro,Outros,820,IMP,2024,4886883,6186
Rio de Janeiro,Outros,823,EXP,2023,384,2
Rio de Janeiro,Outros,823,IMP,2023,882,14
Rio de Janeiro,Outros,824,EXP,2023,31205,424
Rio de Janeiro,Outros,824,EXP,2024,42633,528
Rio de Janeiro,Outros,824,IMP,2023,4617,7
Rio de Janeiro,Outros,831,EXP,2023,120,7
Rio de Janeiro,Outros,831,EXP,2024,4574,19
Rio de Janeiro,Outros,831,IMP,2023,419083,1968
Rio de Janeiro,Outros,831,IMP,2024,1463806,8056
Rio de Janeiro,Outros,833,EXP,2023,79905,549
Rio de Janeiro,Outros,833,EXP,2024,9096,15
Rio de Janeiro,Outros,845,EXP,2023,2887170,31214
Rio de Janeiro,Outros,845,EXP,2024,3113964,63618
Rio de Janeiro,Outros,845,IMP,2023,350209,673
Rio de Janeiro,Outros,845,IMP,2024,112713,632
Rio de Janeiro,Outros,847,EXP,2023,107740,312
Rio de Janeiro,Outros,847,EXP,2024,99911,228
Rio de Janeiro,Outros,850,EXP,2023,3224609,80611
Rio de Janeiro,Outros,850,EXP,2024,4268609,227541
Rio de Janeiro,Outros,850,IMP,2023,63042,6
Rio de Janeiro,Outros,850,IMP,2024,986,1
Rio de Janeiro,Outros,863,IMP,2023,29324,102
Rio de Janeiro,Outros,888,EXP,2023,1308673,2775
Rio de Janeiro,Outros,888,EXP,2024,3758,7
Rio de Janeiro,Outros,890,EXP,2023,18190,25
Rio de Janeiro,Outros,890,EXP,2024,1965,12
Rio de Janeiro,Outros,995,IMP,2024,45889,926
Rio de Janeiro,Outros,997,IMP,2024,1853,4
Rio de Janeiro,Paquistão,603,EXP,2023,2749562,48556
Rio de Janeiro,Paquistão,603,EXP,2024,2323381,38043
Rio de Janeiro,Paquistão,603,IMP,2023,102769070,194066
Rio de Janeiro,Paquistão,603,IMP,2024,198830054,336164
Rio de Janeiro,Países Baixos,275,EXP,2023,106769099,532620
Rio de Janeiro,Países Baixos,275,EXP,2024,114182957,585176
Rio de Janeiro,Países Baixos,275,IMP,2023,1414290408,1087939
Rio de Janeiro,Países Baixos,275,IMP,2024,1576754840,1174733
Rio de Janeiro,Países Baixos,611,EXP,2023,17400,761
Rio de Janeiro,Países Baixos,611,EXP,2024,49441,2556
Rio de Janeiro,Países Baixos,611,IMP,2023,405063,791
Rio de Janeiro,Países Baixos,611,IMP,2024,413992,3958
Rio de Janeiro,Peru,628,EXP,2023,45217058,393476
Rio de Janeiro,Peru,628,EXP,2024,37697587,764084
Rio de Janeiro,Peru,628,IMP,2023,181143449,645910
Rio de Janeiro,Peru,628,IMP,2024,176230705,588402
Rio de Janeiro,Portugal,573,EXP,2023,6948253,389567
Rio de Janeiro,Portugal,573,EXP,2024,6312358,168825
Rio de Janeiro,Portugal,573,IMP,2023,30932690,174889
Rio de Janeiro,Portugal,573,IMP,2024,26129287,141922
Rio de Janeiro,Reino Unido,158,EXP,2023,48718402,448428
Rio de Janeiro,Reino Unido,158,EXP,2024,22683116,302689
Rio de Janeiro,Reino Unido,158,IMP,2023,533921,72831
Rio de Janeiro,Reino Unido,158,IMP,2024,375546,49276
Rio de Janeiro,Singapura,767,EXP,2023,4378289,33621
Rio de Janeiro,Singapura,767,EXP,2024,2301695,17673
Rio de Janeiro,Singapura,767,IMP,2023,61552813,579632
Rio de Janeiro,Singapura,767,IMP,2024,31700697,69403
Rio de Janeiro,Sri Lanka,244,EXP,2023,47029491,107121
Rio de Janeiro,Sri Lanka,244,EXP,2024,5429300,110827
Rio de Janeiro,Sri Lanka,244,IMP,2023,18964402,67698
Rio de Janeiro,Sri Lanka,244,IMP,2024,18165186,58838
Rio de Janeiro,Suécia,756,EXP,2023,1753016,2179076
Rio de Janeiro,Suécia,756,EXP,2024,2522773,249863
Rio de Janeiro,Suécia,756,IMP,2023,772589,7595
Rio de Janeiro,Suécia,756,IMP,2024,2280916,4181
Rio de Janeiro,Suíça,764,EXP,2023,203514,681
Rio de Janeiro,Suíça,764,EXP,2024,58319,8291
Rio de Janeiro,Suíça,764,IMP,2023,60317677,76269
Rio de Janeiro,Suíça,764,IMP,2024,56526966,67856
Rio de Janeiro,Tailândia,741,EXP,2023,10537777,11600
Rio de Janeiro,Tailândia,741,EXP,2024,12301981,40383
Rio de Janeiro,Tailândia,741,IMP,2023,46521133,142709
Rio de Janeiro,Tailândia,741,IMP,2024,48641102,109725
Rio de Janeiro,Taiwan,776,EXP,2023,1162264,4859
Rio de Janeiro,Taiwan,776,EXP,2024,764714,18521
Rio de Janeiro,Taiwan,776,IMP,2023,12995739,124659
Rio de Janeiro,Taiwan,776,IMP,2024,12699847,224089
Rio de Janeiro,Turquia,791,EXP,2023,250334,757
Rio de Janeiro,Turquia,791,EXP,2024,18796,777
Rio de Janeiro,Turquia,791,IMP,2023,6544673,62929
Rio de Janeiro,Turquia,791,IMP,2024,11496207,150084
Rio de Janeiro,Uruguai,858,EXP,2023,107054,2752
Rio de Janeiro,Uruguai,858,EXP,2024,194639,3842
Rio de Janeiro,Uruguai,858,IMP,2023,3222046,21438
Rio de Janeiro,Uruguai,858,IMP,2024,10687407,60152
Rio de Janeiro,Vietname,827,EXP,2023,2829412,8018
Rio de Janeiro,Vietname,827,EXP,2024,5422462,5129
Rio de Janeiro,Vietname,827,IMP,2023,181434784,127152
Rio de Janeiro,Vietname,827,IMP,2024,200148556,97362
Rio de Janeiro,Áustria,63,EXP,2023,37420510,593562
Rio de Janeiro,Áustria,63,EXP,2024,18863312,222491
Rio de Janeiro,Áustria,63,IMP,2023,6649749,96989
Rio de Janeiro,Áustria,63,IMP,2024,7658692,100835
Rio de Janeiro,Índia,361,EXP,2023,11223796,10247
Rio de Janeiro,Índia,361,EXP,2024,6692949,20016
Rio de Janeiro,Índia,361,IMP,2023,98735080,501545
Rio de Janeiro,Índia,361,IMP,2024,100695601,720928
Santos,Alemanha,232,EXP,2023,2900868,41428
Santos,Alemanha,232,EXP,2024,4018641,54579
Santos,Alemanha,232,IMP,2023,110215258,713409
Santos,Alemanha,232,IMP,2024,117660047,847150
Santos,Argentina,23,EXP,2023,295871123,3197807
Santos,Argentina,23,EXP,2024,318560701,2255415
Santos,Argentina,23,IMP,2023,1624868750,14517876
Santos,Argentina,23,IMP,2024,1581179007,13346020
Santos,Austrália,72,EXP,2023,6027319,154663
Santos,Austrália,72,EXP,2024,6200063,329661
Santos,Austrália,72,IMP,2023,195386744,1002678
Santos,Austrália,72,IMP,2024,207975378,853236
Santos,Bolívia,87,EXP,2023,47610826,1063401
Santos,Bolívia,87,EXP,2024,43559213,606758
Santos,Bolívia,87,IMP,2023,155530417,1285946
Santos,Bolívia,87,IMP,2024,212088984,1269293
Santos,Bélgica,190,EXP,2023,20890394,225735
Santos,Bélgica,190,EXP,2024,22331634,389975
Santos,Bélgica,190,IMP,2023,892219794,1418391
Santos,Bélgica,190,IMP,2024,996471810,1749973
Santos,Canadá,169,EXP,2023,248899236,8409373
Santos,Canadá,169,EXP,2024,284162626,10450196
Santos,Canadá,169,IMP,2023,8919930,716352
Santos,Canadá,169,IMP,2024,9774617,996054
Santos,Chile,149,EXP,2023,111156787,3271302
Santos,Chile,149,EXP,2024,71271418,3140515
Santos,Chile,149,IMP,2023,207576404,916316
Santos,Chile,149,IMP,2024,301137348,948491
Santos,China,160,EXP,2023,74100265,1377751
Santos,China,160,EXP,2024,56723619,1051896
